UNITNAME,ARCHIVE_PATH,ID
b'DES1101+2625',b'DEC/multiepoch/delve/r5918/DES1101+2625/p01',21657301
b'DES1101+2708',b'DEC/multiepoch/delve/r5918/DES1101+2708/p01',21657302
b'DES0843-0833',b'DEC/multiepoch/delve/r5918/DES0843-0833/p01',21653482
b'DES0843-1624',b'DEC/multiepoch/delve/r5918/DES0843-1624/p01',21653489
b'DES0844+0335',b'DEC/multiepoch/delve/r5918/DES0844+0335/p01',21653494
b'DES0844-2415',b'DEC/multiepoch/delve/r5918/DES0844-2415/p01',21653518
b'DES0846+1543',b'DEC/multiepoch/delve/r5918/DES0846+1543/p01',21653549
b'DES0846-1415',b'DEC/multiepoch/delve/r5918/DES0846-1415/p01',21653565
b'DES0846-1458',b'DEC/multiepoch/delve/r5918/DES0846-1458/p01',21653566
b'DES0846-1624',b'DEC/multiepoch/delve/r5918/DES0846-1624/p01',21653568
b'DES0848+2834',b'DEC/multiepoch/delve/r5918/DES0848+2834/p01',21653607
b'DES0849+0835',b'DEC/multiepoch/delve/r5918/DES0849+0835/p01',21653620
b'DES0849-1707',b'DEC/multiepoch/delve/r5918/DES0849-1707/p01',21653646
b'DES1149+2625',b'DEC/multiepoch/delve/r5918/DES1149+2625/p01',21658524
b'DES1157-1207',b'DEC/multiepoch/delve/r5918/DES1157-1207/p01',21658737
b'DES0744+1834',b'DEC/multiepoch/delve/r5918/DES0744+1834/p01',21650187
b'DES0747+2208',b'DEC/multiepoch/delve/r5918/DES0747+2208/p01',21650236
b'DES0811+1334',b'DEC/multiepoch/delve/r5918/DES0811+1334/p01',21650939
b'DES0817-0250',b'DEC/multiepoch/delve/r5918/DES0817-0250/p02',21652783
b'DES0822+1709',b'DEC/multiepoch/delve/r5918/DES0822+1709/p01',21652889
b'DES0825+1709',b'DEC/multiepoch/delve/r5918/DES0825+1709/p01',21652956
b'DES0841+2917',b'DEC/multiepoch/delve/r5918/DES0841+2917/p01',21653430
b'DES0844+1252',b'DEC/multiepoch/delve/r5918/DES0844+1252/p01',21653500
b'DES0849+0252',b'DEC/multiepoch/delve/r5918/DES0849+0252/p01',21653616
b'DES0849+0709',b'DEC/multiepoch/delve/r5918/DES0849+0709/p01',21653619
b'DES0852-0250',b'DEC/multiepoch/delve/r5918/DES0852-0250/p02',21654014
b'DES0903-2415',b'DEC/multiepoch/delve/r5918/DES0903-2415/p01',21654305
b'DES0904-1332',b'DEC/multiepoch/delve/r5918/DES0904-1332/p01',21654328
b'DES0906-0707',b'DEC/multiepoch/delve/r5918/DES0906-0707/p01',21654375
b'DES0909-0250',b'DEC/multiepoch/delve/r5918/DES0909-0250/p01',21654448
b'DES0912-1458',b'DEC/multiepoch/delve/r5918/DES0912-1458/p01',21654532
b'DES0915-0541',b'DEC/multiepoch/delve/r5918/DES0915-0541/p01',21654602
b'DES1054+0626',b'DEC/multiepoch/delve/r5918/DES1054+0626/p01',21657119
b'DES1055+1252',b'DEC/multiepoch/delve/r5918/DES1055+1252/p01',21657143
b'DES1055-1915',b'DEC/multiepoch/delve/r5918/DES1055-1915/p01',21657161
b'DES1055-2206',b'DEC/multiepoch/delve/r5918/DES1055-2206/p01',21657163
b'DES1056+1543',b'DEC/multiepoch/delve/r5918/DES1056+1543/p01',21657175
b'DES1056-1458',b'DEC/multiepoch/delve/r5918/DES1056-1458/p01',21657186
b'DES1056-1958',b'DEC/multiepoch/delve/r5918/DES1056-1958/p01',21657189
b'DES1058+2625',b'DEC/multiepoch/delve/r5918/DES1058+2625/p01',21657226
b'DES1059+1500',b'DEC/multiepoch/delve/r5918/DES1059+1500/p01',21657249
b'DES1059-1041',b'DEC/multiepoch/delve/r5918/DES1059-1041/p01',21657259
b'DES1059-1458',b'DEC/multiepoch/delve/r5918/DES1059-1458/p01',21657261
b'DES1059-1958',b'DEC/multiepoch/delve/r5918/DES1059-1958/p01',21657264
b'DES1059-2124',b'DEC/multiepoch/delve/r5918/DES1059-2124/p01',21657265
b'DES1100-2249',b'DEC/multiepoch/delve/r5918/DES1100-2249/p01',21657286
b'DES1101+2043',b'DEC/multiepoch/delve/r5918/DES1101+2043/p01',21657297
b'DES1102+0001',b'DEC/multiepoch/delve/r5918/DES1102+0001/p01',21657318
b'DES1102+0126',b'DEC/multiepoch/delve/r5918/DES1102+0126/p01',21657320
b'DES1102+1543',b'DEC/multiepoch/delve/r5918/DES1102+1543/p01',21657327
b'DES1102+1751',b'DEC/multiepoch/delve/r5918/DES1102+1751/p01',21657328
b'DES1102-2415',b'DEC/multiepoch/delve/r5918/DES1102-2415/p01',21657345
b'DES1103-0250',b'DEC/multiepoch/delve/r5918/DES1103-0250/p01',21657355
b'DES1104+1417',b'DEC/multiepoch/delve/r5918/DES1104+1417/p01',21657371
b'DES1104+2625',b'DEC/multiepoch/delve/r5918/DES1104+2625/p01',21657377
b'DES1104-2041',b'DEC/multiepoch/delve/r5918/DES1104-2041/p01',21657391
b'DES1105+0209',b'DEC/multiepoch/delve/r5918/DES1105+0209/p01',21657396
b'DES1105-0750',b'DEC/multiepoch/delve/r5918/DES1105-0750/p01',21657414
b'DES1105-1041',b'DEC/multiepoch/delve/r5918/DES1105-1041/p01',21657415
b'DES1106+0917',b'DEC/multiepoch/delve/r5918/DES1106+0917/p01',21657426
b'DES1106-0458',b'DEC/multiepoch/delve/r5918/DES1106-0458/p01',21657433
b'DES1107+1209',b'DEC/multiepoch/delve/r5918/DES1107+1209/p01',21657445
b'DES1107+2708',b'DEC/multiepoch/delve/r5918/DES1107+2708/p01',21657455
b'DES1108-0041',b'DEC/multiepoch/delve/r5918/DES1108-0041/p01',21657489
b'DES1108-0124',b'DEC/multiepoch/delve/r5918/DES1108-0124/p01',21657490
b'DES1109+2334',b'DEC/multiepoch/delve/r5918/DES1109+2334/p01',21657508
b'DES1109-0333',b'DEC/multiepoch/delve/r5918/DES1109-0333/p01',21657510
b'DES0953-1415',b'DEC/multiepoch/delve/r5918/DES0953-1415/p01',21655582
b'DES0954+1917',b'DEC/multiepoch/delve/r5918/DES0954+1917/p01',21655598
b'DES0957+1252',b'DEC/multiepoch/delve/r5918/DES0957+1252/p01',21655668
b'DES0957+2208',b'DEC/multiepoch/delve/r5918/DES0957+2208/p01',21655676
b'DES0957-0207',b'DEC/multiepoch/delve/r5918/DES0957-0207/p01',21655680
b'DES0957-1207',b'DEC/multiepoch/delve/r5918/DES0957-1207/p01',21655684
b'DES0958-0707',b'DEC/multiepoch/delve/r5918/DES0958-0707/p01',21655706
b'DES0958-1749',b'DEC/multiepoch/delve/r5918/DES0958-1749/p01',21655711
b'DES0959-2415',b'DEC/multiepoch/delve/r5918/DES0959-2415/p01',21655739
b'DES1001-1749',b'DEC/multiepoch/delve/r5918/DES1001-1749/p01',21655785
b'DES1002+2417',b'DEC/multiepoch/delve/r5918/DES1002+2417/p01',21655802
b'DES1003+0709',b'DEC/multiepoch/delve/r5918/DES1003+0709/p01',21655821
b'DES1003+1626',b'DEC/multiepoch/delve/r5918/DES1003+1626/p01',21655828
b'DES1004+1043',b'DEC/multiepoch/delve/r5918/DES1004+1043/p01',21655852
b'DES1005-0750',b'DEC/multiepoch/delve/r5918/DES1005-0750/p01',21655887
b'DES1006+1917',b'DEC/multiepoch/delve/r5918/DES1006+1917/p01',21655902
b'DES1006+2751',b'DEC/multiepoch/delve/r5918/DES1006+2751/p01',21655907
b'DES1006+2917',b'DEC/multiepoch/delve/r5918/DES1006+2917/p01',21655909
b'DES1006-0915',b'DEC/multiepoch/delve/r5918/DES1006-0915/p01',21655912
b'DES1009+1543',b'DEC/multiepoch/delve/r5918/DES1009+1543/p01',21655975
b'DES1010-2332',b'DEC/multiepoch/delve/r5918/DES1010-2332/p01',21656014
b'DES1011+0917',b'DEC/multiepoch/delve/r5918/DES1011+0917/p01',21656020
b'DES1011+2500',b'DEC/multiepoch/delve/r5918/DES1011+2500/p01',21656030
b'DES1011-1250',b'DEC/multiepoch/delve/r5918/DES1011-1250/p01',21656038
b'DES1011-1458',b'DEC/multiepoch/delve/r5918/DES1011-1458/p01',21656041
b'DES1013-2332',b'DEC/multiepoch/delve/r5918/DES1013-2332/p01',21656087
b'DES1015+0335',b'DEC/multiepoch/delve/r5918/DES1015+0335/p01',21656121
b'DES1015-0541',b'DEC/multiepoch/delve/r5918/DES1015-0541/p01',21656133
b'DES1016+2751',b'DEC/multiepoch/delve/r5918/DES1016+2751/p01',21656156
b'DES1016-2332',b'DEC/multiepoch/delve/r5918/DES1016-2332/p01',21656168
b'DES1017-2249',b'DEC/multiepoch/delve/r5918/DES1017-2249/p01',21656195
b'DES1018+0335',b'DEC/multiepoch/delve/r5918/DES1018+0335/p01',21656196
b'DES1018-2041',b'DEC/multiepoch/delve/r5918/DES1018-2041/p01',21656216
b'DES1019+0752',b'DEC/multiepoch/delve/r5918/DES1019+0752/p01',21656224
b'DES1020+0209',b'DEC/multiepoch/delve/r5918/DES1020+0209/p01',21656245
b'DES1020+1500',b'DEC/multiepoch/delve/r5918/DES1020+1500/p01',21656252
b'DES1125+1417',b'DEC/multiepoch/delve/r5918/DES1125+1417/p01',21657912
b'DES1126+0500',b'DEC/multiepoch/delve/r5918/DES1126+0500/p01',21657937
b'DES1127-2415',b'DEC/multiepoch/delve/r5918/DES1127-2415/p01',21657976
b'DES1128+0835',b'DEC/multiepoch/delve/r5918/DES1128+0835/p01',21657983
b'DES1128+1500',b'DEC/multiepoch/delve/r5918/DES1128+1500/p01',21657990
b'DES1129+1000',b'DEC/multiepoch/delve/r5918/DES1129+1000/p01',21658015
b'DES1131+1209',b'DEC/multiepoch/delve/r5918/DES1131+1209/p01',21658067
b'DES1131+2251',b'DEC/multiepoch/delve/r5918/DES1131+2251/p01',21658075
b'DES1131-0750',b'DEC/multiepoch/delve/r5918/DES1131-0750/p01',21658082
b'DES1132+1751',b'DEC/multiepoch/delve/r5918/DES1132+1751/p01',21658096
b'DES1132+2208',b'DEC/multiepoch/delve/r5918/DES1132+2208/p01',21658097
b'DES1133+0543',b'DEC/multiepoch/delve/r5918/DES1133+0543/p01',21658108
b'DES1133+1834',b'DEC/multiepoch/delve/r5918/DES1133+1834/p01',21658115
b'DES1133-1332',b'DEC/multiepoch/delve/r5918/DES1133-1332/p01',21658132
b'DES1134+1417',b'DEC/multiepoch/delve/r5918/DES1134+1417/p01',21658147
b'DES1134+2043',b'DEC/multiepoch/delve/r5918/DES1134+2043/p01',21658150
b'DES1134-0207',b'DEC/multiepoch/delve/r5918/DES1134-0207/p01',21658154
b'DES1135+2251',b'DEC/multiepoch/delve/r5918/DES1135+2251/p01',21658175
b'DES1136+1709',b'DEC/multiepoch/delve/r5918/DES1136+1709/p01',21658194
b'DES1136+2000',b'DEC/multiepoch/delve/r5918/DES1136+2000/p01',21658196
b'DES1137+0500',b'DEC/multiepoch/delve/r5918/DES1137+0500/p01',21658218
b'DES1137-2041',b'DEC/multiepoch/delve/r5918/DES1137-2041/p01',21658242
b'DES1138+0917',b'DEC/multiepoch/delve/r5918/DES1138+0917/p01',21658248
b'DES1139+0835',b'DEC/multiepoch/delve/r5918/DES1139+0835/p01',21658266
b'DES1139+1209',b'DEC/multiepoch/delve/r5918/DES1139+1209/p01',21658267
b'DES1139+2543',b'DEC/multiepoch/delve/r5918/DES1139+2543/p01',21658276
b'DES1140-0250',b'DEC/multiepoch/delve/r5918/DES1140-0250/p01',21658308
b'DES1141-0707',b'DEC/multiepoch/delve/r5918/DES1141-0707/p01',21658331
b'DES1142+2208',b'DEC/multiepoch/delve/r5918/DES1142+2208/p01',21658349
b'DES1143-2041',b'DEC/multiepoch/delve/r5918/DES1143-2041/p01',21658394
b'DES1144-0915',b'DEC/multiepoch/delve/r5918/DES1144-0915/p01',21658408
b'DES1145+2208',b'DEC/multiepoch/delve/r5918/DES1145+2208/p01',21658427
b'DES1145-1832',b'DEC/multiepoch/delve/r5918/DES1145-1832/p01',21658442
b'DES1148-1958',b'DEC/multiepoch/delve/r5918/DES1148-1958/p01',21658511
b'DES1148-2124',b'DEC/multiepoch/delve/r5918/DES1148-2124/p01',21658512
b'DES0736+0626',b'DEC/multiepoch/delve/r5918/DES0736+0626/p01',21649968
b'DES0739+0001',b'DEC/multiepoch/delve/r5918/DES0739+0001/p02',21650107
b'DES0742+2417',b'DEC/multiepoch/delve/r5918/DES0742+2417/p02',21650160
b'DES0744+1126',b'DEC/multiepoch/delve/r5918/DES0744+1126/p01',21650182
b'DES0745+2043',b'DEC/multiepoch/delve/r5918/DES0745+2043/p01',21650200
b'DES0746+1000',b'DEC/multiepoch/delve/r5918/DES0746+1000/p01',21650212
b'DES0746+2625',b'DEC/multiepoch/delve/r5918/DES0746+2625/p01',21650220
b'DES0749+2500',b'DEC/multiepoch/delve/r5918/DES0749+2500/p01',21650265
b'DES0754+0252',b'DEC/multiepoch/delve/r5918/DES0754+0252/p01',21650341
b'DES1112-0250',b'DEC/multiepoch/delve/r5918/DES1112-0250/p01',21657585
b'DES1113+2251',b'DEC/multiepoch/delve/r5918/DES1113+2251/p01',21657608
b'DES1113-1332',b'DEC/multiepoch/delve/r5918/DES1113-1332/p01',21657616
b'DES1114+0500',b'DEC/multiepoch/delve/r5918/DES1114+0500/p01',21657626
b'DES1114+2917',b'DEC/multiepoch/delve/r5918/DES1114+2917/p01',21657641
b'DES1115-2332',b'DEC/multiepoch/delve/r5918/DES1115-2332/p01',21657672
b'DES1116+2251',b'DEC/multiepoch/delve/r5918/DES1116+2251/p01',21657686
b'DES1116-1458',b'DEC/multiepoch/delve/r5918/DES1116-1458/p01',21657696
b'DES1117+0752',b'DEC/multiepoch/delve/r5918/DES1117+0752/p01',21657705
b'DES1117+1043',b'DEC/multiepoch/delve/r5918/DES1117+1043/p01',21657707
b'DES1117+2208',b'DEC/multiepoch/delve/r5918/DES1117+2208/p01',21657711
b'DES1117-0458',b'DEC/multiepoch/delve/r5918/DES1117-0458/p01',21657720
b'DES1117-1041',b'DEC/multiepoch/delve/r5918/DES1117-1041/p01',21657724
b'DES1118+1626',b'DEC/multiepoch/delve/r5918/DES1118+1626/p01',21657733
b'DES1118+2917',b'DEC/multiepoch/delve/r5918/DES1118+2917/p01',21657739
b'DES1119+1709',b'DEC/multiepoch/delve/r5918/DES1119+1709/p01',21657760
b'DES1119-0833',b'DEC/multiepoch/delve/r5918/DES1119-0833/p01',21657767
b'DES1120+1751',b'DEC/multiepoch/delve/r5918/DES1120+1751/p01',21657786
b'DES1120+2208',b'DEC/multiepoch/delve/r5918/DES1120+2208/p01',21657787
b'DES1120+2625',b'DEC/multiepoch/delve/r5918/DES1120+2625/p01',21657790
b'DES1120-0458',b'DEC/multiepoch/delve/r5918/DES1120-0458/p01',21657796
b'DES1120-0624',b'DEC/multiepoch/delve/r5918/DES1120-0624/p01',21657797
b'DES1120-2206',b'DEC/multiepoch/delve/r5918/DES1120-2206/p01',21657803
b'DES1121+0335',b'DEC/multiepoch/delve/r5918/DES1121+0335/p01',21657804
b'DES1122+0043',b'DEC/multiepoch/delve/r5918/DES1122+0043/p01',21657826
b'DES1122+0418',b'DEC/multiepoch/delve/r5918/DES1122+0418/p01',21657828
b'DES1122-0833',b'DEC/multiepoch/delve/r5918/DES1122-0833/p01',21657845
b'DES1122-1749',b'DEC/multiepoch/delve/r5918/DES1122-1749/p01',21657853
b'DES1123+1543',b'DEC/multiepoch/delve/r5918/DES1123+1543/p01',21657864
b'DES1124+0335',b'DEC/multiepoch/delve/r5918/DES1124+0335/p01',21657879
b'DES1125+2043',b'DEC/multiepoch/delve/r5918/DES1125+2043/p01',21657916
b'DES1125+2334',b'DEC/multiepoch/delve/r5918/DES1125+2334/p01',21657918
b'DES1125-2041',b'DEC/multiepoch/delve/r5918/DES1125-2041/p01',21657934
b'DES1126+1543',b'DEC/multiepoch/delve/r5918/DES1126+1543/p01',21657940
b'DES1126-0458',b'DEC/multiepoch/delve/r5918/DES1126-0458/p01',21657947
b'DES1127-0707',b'DEC/multiepoch/delve/r5918/DES1127-0707/p01',21657969
b'DES1022+0626',b'DEC/multiepoch/delve/r5918/DES1022+0626/p01',21656299
b'DES1022+2834',b'DEC/multiepoch/delve/r5918/DES1022+2834/p01',21656307
b'DES1023+2251',b'DEC/multiepoch/delve/r5918/DES1023+2251/p01',21656330
b'DES1024+0709',b'DEC/multiepoch/delve/r5918/DES1024+0709/p01',21656348
b'DES1024-1915',b'DEC/multiepoch/delve/r5918/DES1024-1915/p01',21656367
b'DES1025+1000',b'DEC/multiepoch/delve/r5918/DES1025+1000/p01',21656378
b'DES1025+1709',b'DEC/multiepoch/delve/r5918/DES1025+1709/p01',21656379
b'DES1026-1415',b'DEC/multiepoch/delve/r5918/DES1026-1415/p01',21656417
b'DES1027+1543',b'DEC/multiepoch/delve/r5918/DES1027+1543/p01',21656430
b'DES1027+1626',b'DEC/multiepoch/delve/r5918/DES1027+1626/p01',21656431
b'DES1028+0752',b'DEC/multiepoch/delve/r5918/DES1028+0752/p01',21656452
b'DES1029+0709',b'DEC/multiepoch/delve/r5918/DES1029+0709/p01',21656473
b'DES1029-2249',b'DEC/multiepoch/delve/r5918/DES1029-2249/p01',21656501
b'DES1030+1834',b'DEC/multiepoch/delve/r5918/DES1030+1834/p01',21656511
b'DES1030-0041',b'DEC/multiepoch/delve/r5918/DES1030-0041/p01',21656514
b'DES1031+1917',b'DEC/multiepoch/delve/r5918/DES1031+1917/p01',21656531
b'DES1031-1707',b'DEC/multiepoch/delve/r5918/DES1031-1707/p01',21656540
b'DES1032+0543',b'DEC/multiepoch/delve/r5918/DES1032+0543/p01',21656545
b'DES1032-1541',b'DEC/multiepoch/delve/r5918/DES1032-1541/p01',21656573
b'DES1033+0418',b'DEC/multiepoch/delve/r5918/DES1033+0418/p01',21656580
b'DES1034-1707',b'DEC/multiepoch/delve/r5918/DES1034-1707/p01',21656616
b'DES1034-2332',b'DEC/multiepoch/delve/r5918/DES1034-2332/p01',21656619
b'DES1035-1958',b'DEC/multiepoch/delve/r5918/DES1035-1958/p01',21656653
b'DES1036-1624',b'DEC/multiepoch/delve/r5918/DES1036-1624/p01',21656674
b'DES1037-2206',b'DEC/multiepoch/delve/r5918/DES1037-2206/p01',21656695
b'DES1038+0709',b'DEC/multiepoch/delve/r5918/DES1038+0709/p01',21656699
b'DES1038+1417',b'DEC/multiepoch/delve/r5918/DES1038+1417/p01',21656706
b'DES1038+1751',b'DEC/multiepoch/delve/r5918/DES1038+1751/p01',21656709
b'DES1038+2334',b'DEC/multiepoch/delve/r5918/DES1038+2334/p01',21656712
b'DES1038-0707',b'DEC/multiepoch/delve/r5918/DES1038-0707/p01',21656720
b'DES1039+0418',b'DEC/multiepoch/delve/r5918/DES1039+0418/p01',21656736
b'DES1039-2041',b'DEC/multiepoch/delve/r5918/DES1039-2041/p01',21656750
b'DES1040+2417',b'DEC/multiepoch/delve/r5918/DES1040+2417/p01',21656762
b'DES1041+2834',b'DEC/multiepoch/delve/r5918/DES1041+2834/p01',21656791
b'DES1149+0752',b'DEC/multiepoch/delve/r5918/DES1149+0752/p01',21658515
b'DES1149-2332',b'DEC/multiepoch/delve/r5918/DES1149-2332/p01',21658536
b'DES1150+0335',b'DEC/multiepoch/delve/r5918/DES1150+0335/p01',21658540
b'DES1150-2249',b'DEC/multiepoch/delve/r5918/DES1150-2249/p01',21658559
b'DES1151+0126',b'DEC/multiepoch/delve/r5918/DES1151+0126/p01',21658560
b'DES1151+1209',b'DEC/multiepoch/delve/r5918/DES1151+1209/p01',21658565
b'DES1152+2543',b'DEC/multiepoch/delve/r5918/DES1152+2543/p01',21658599
b'DES1152-0958',b'DEC/multiepoch/delve/r5918/DES1152-0958/p01',21658606
b'DES1154+1209',b'DEC/multiepoch/delve/r5918/DES1154+1209/p01',21658642
b'DES1154+1709',b'DEC/multiepoch/delve/r5918/DES1154+1709/p01',21658646
b'DES1154+1834',b'DEC/multiepoch/delve/r5918/DES1154+1834/p01',21658647
b'DES1154+2208',b'DEC/multiepoch/delve/r5918/DES1154+2208/p01',21658649
b'DES1155-1749',b'DEC/multiepoch/delve/r5918/DES1155-1749/p01',21658683
b'DES1156+2251',b'DEC/multiepoch/delve/r5918/DES1156+2251/p01',21658700
b'DES1156-2041',b'DEC/multiepoch/delve/r5918/DES1156-2041/p01',21658712
b'DES1157+0500',b'DEC/multiepoch/delve/r5918/DES1157+0500/p01',21658716
b'DES1157+1709',b'DEC/multiepoch/delve/r5918/DES1157+1709/p01',21658725
b'DES1157+2917',b'DEC/multiepoch/delve/r5918/DES1157+2917/p01',21658729
b'DES0929+0709',b'DEC/multiepoch/delve/r5918/DES0929+0709/p02',21658788
b'DES0942+2043',b'DEC/multiepoch/delve/r5918/DES0942+2043/p02',21658819
b'DES0942-1250',b'DEC/multiepoch/delve/r5918/DES0942-1250/p02',21658822
b'DES1008-2249',b'DEC/multiepoch/delve/r5918/DES1008-2249/p02',21658839
b'DES1011+0126',b'DEC/multiepoch/delve/r5918/DES1011+0126/p02',21658844
b'DES1017+2126',b'DEC/multiepoch/delve/r5918/DES1017+2126/p02',21658849
b'DES1018-1541',b'DEC/multiepoch/delve/r5918/DES1018-1541/p02',21658850
b'DES1021+0709',b'DEC/multiepoch/delve/r5918/DES1021+0709/p02',21658855
b'DES1021-1124',b'DEC/multiepoch/delve/r5918/DES1021-1124/p02',21658869
b'DES1145+0001',b'DEC/multiepoch/delve/r5918/DES1145+0001/p02',21658959
b'DES1102+0835',b'DEC/multiepoch/delve/r5918/DES1102+0835/p01',21657323
b'DES1102-1124',b'DEC/multiepoch/delve/r5918/DES1102-1124/p01',21657338
b'DES1103+2126',b'DEC/multiepoch/delve/r5918/DES1103+2126/p01',21657353
b'DES1105+2500',b'DEC/multiepoch/delve/r5918/DES1105+2500/p01',21657407
b'DES1108+2500',b'DEC/multiepoch/delve/r5918/DES1108+2500/p01',21657487
b'DES1108+2917',b'DEC/multiepoch/delve/r5918/DES1108+2917/p01',21657488
b'DES1109+0500',b'DEC/multiepoch/delve/r5918/DES1109+0500/p01',21657502
b'DES1110-1250',b'DEC/multiepoch/delve/r5918/DES1110-1250/p01',21657542
b'DES0815-0750',b'DEC/multiepoch/delve/r5918/DES0815-0750/p02',21653005
b'DES0816-0124',b'DEC/multiepoch/delve/r5918/DES0816-0124/p02',21653017
b'DES0816-0624',b'DEC/multiepoch/delve/r5918/DES0816-0624/p02',21653020
b'DES0817+0500',b'DEC/multiepoch/delve/r5918/DES0817+0500/p02',21653029
b'DES0825-0207',b'DEC/multiepoch/delve/r5918/DES0825-0207/p01',21653041
b'DES0657+2043',b'DEC/multiepoch/delve/r5918/DES0657+2043/p01',21648189
b'DES0659+2917',b'DEC/multiepoch/delve/r5918/DES0659+2917/p01',21648202
b'DES0702+2751',b'DEC/multiepoch/delve/r5918/DES0702+2751/p01',21648217
b'DES0731+2126',b'DEC/multiepoch/delve/r5918/DES0731+2126/p01',21649871
b'DES0753-0624',b'DEC/multiepoch/delve/r5918/DES0753-0624/p01',21650338
b'DES0800+0543',b'DEC/multiepoch/delve/r5918/DES0800+0543/p01',21650448
b'DES0823+2543',b'DEC/multiepoch/delve/r5918/DES0823+2543/p01',21652917
b'DES0808+0209',b'DEC/multiepoch/delve/r5918/DES0808+0209/p02',21652958
b'DES0846-1707',b'DEC/multiepoch/delve/r5918/DES0846-1707/p01',21653569
b'DES0848+1043',b'DEC/multiepoch/delve/r5918/DES0848+1043/p01',21653601
b'DES0801-0915',b'DEC/multiepoch/delve/r5918/DES0801-0915/p03',21653903
b'DES0843+1334',b'DEC/multiepoch/delve/r5918/DES0843+1334/p02',21653942
b'DES0843+1500',b'DEC/multiepoch/delve/r5918/DES0843+1500/p02',21653944
b'DES0848-0458',b'DEC/multiepoch/delve/r5918/DES0848-0458/p02',21653958
b'DES0850+0418',b'DEC/multiepoch/delve/r5918/DES0850+0418/p02',21653964
b'DES0851+0126',b'DEC/multiepoch/delve/r5918/DES0851+0126/p02',21653977
b'DES0851+2834',b'DEC/multiepoch/delve/r5918/DES0851+2834/p02',21653984
b'DES0852+1709',b'DEC/multiepoch/delve/r5918/DES0852+1709/p02',21654007
b'DES0853+0418',b'DEC/multiepoch/delve/r5918/DES0853+0418/p02',21654032
b'DES0853+1209',b'DEC/multiepoch/delve/r5918/DES0853+1209/p02',21654036
b'DES0855-2332',b'DEC/multiepoch/delve/r5918/DES0855-2332/p02',21654103
b'DES0856+2043',b'DEC/multiepoch/delve/r5918/DES0856+2043/p02',21654115
b'DES0857-0833',b'DEC/multiepoch/delve/r5918/DES0857-0833/p01',21654147
b'DES0722+2126',b'DEC/multiepoch/delve/r5918/DES0722+2126/p03',21649954
b'DES0820-0541',b'DEC/multiepoch/delve/r5918/DES0820-0541/p02',21652852
b'DES0842+0043',b'DEC/multiepoch/delve/r5918/DES0842+0043/p01',21653442
b'DES0852+1543',b'DEC/multiepoch/delve/r5918/DES0852+1543/p02',21654005
b'DES0902+2043',b'DEC/multiepoch/delve/r5918/DES0902+2043/p01',21654268
b'DES0925-2415',b'DEC/multiepoch/delve/r5918/DES0925-2415/p01',21654873
b'DES0926+1126',b'DEC/multiepoch/delve/r5918/DES0926+1126/p01',21654880
b'DES0927-1332',b'DEC/multiepoch/delve/r5918/DES0927-1332/p01',21654912
b'DES0928-1124',b'DEC/multiepoch/delve/r5918/DES0928-1124/p01',21654945
b'DES0929+1834',b'DEC/multiepoch/delve/r5918/DES0929+1834/p01',21654958
b'DES0933+1417',b'DEC/multiepoch/delve/r5918/DES0933+1417/p01',21655057
b'DES0933-0041',b'DEC/multiepoch/delve/r5918/DES0933-0041/p01',21655064
b'DES0934+1709',b'DEC/multiepoch/delve/r5918/DES0934+1709/p01',21655086
b'DES0934+2751',b'DEC/multiepoch/delve/r5918/DES0934+2751/p01',21655092
b'DES0934-1749',b'DEC/multiepoch/delve/r5918/DES0934-1749/p01',21655101
b'DES0937-0250',b'DEC/multiepoch/delve/r5918/DES0937-0250/p01',21655169
b'DES0938+0335',b'DEC/multiepoch/delve/r5918/DES0938+0335/p01',21655180
b'DES0938-0333',b'DEC/multiepoch/delve/r5918/DES0938-0333/p01',21655190
b'DES0939-0958',b'DEC/multiepoch/delve/r5918/DES0939-0958/p01',21655221
b'DES0940-0707',b'DEC/multiepoch/delve/r5918/DES0940-0707/p01',21655247
b'DES0940-1958',b'DEC/multiepoch/delve/r5918/DES0940-1958/p01',21655253
b'DES0942+0209',b'DEC/multiepoch/delve/r5918/DES0942+0209/p01',21655277
b'DES0942+0418',b'DEC/multiepoch/delve/r5918/DES0942+0418/p01',21655278
b'DES0942+1500',b'DEC/multiepoch/delve/r5918/DES0942+1500/p01',21655285
b'DES0943+2000',b'DEC/multiepoch/delve/r5918/DES0943+2000/p01',21655316
b'DES0944+0835',b'DEC/multiepoch/delve/r5918/DES0944+0835/p01',21655335
b'DES0945+1252',b'DEC/multiepoch/delve/r5918/DES0945+1252/p01',21655362
b'DES0948+0126',b'DEC/multiepoch/delve/r5918/DES0948+0126/p01',21655431
b'DES0948+2334',b'DEC/multiepoch/delve/r5918/DES0948+2334/p01',21655446
b'DES0949+0335',b'DEC/multiepoch/delve/r5918/DES0949+0335/p01',21655465
b'DES0950+0418',b'DEC/multiepoch/delve/r5918/DES0950+0418/p01',21655491
b'DES0951+0917',b'DEC/multiepoch/delve/r5918/DES0951+0917/p01',21655511
b'DES0951+1252',b'DEC/multiepoch/delve/r5918/DES0951+1252/p01',21655513
b'DES0714+1917',b'DEC/multiepoch/delve/r5918/DES0714+1917/p01',21648790
b'DES0730+2000',b'DEC/multiepoch/delve/r5918/DES0730+2000/p01',21649859
b'DES0808+1417',b'DEC/multiepoch/delve/r5918/DES0808+1417/p01',21650880
